
YDR300C	0	0	0	0	0	0	0	1	1	1	1	1	
YDR306C	1	1	1	1	1	1	1	0	0	0	0	0	
YDR309C	0	0	0	0	0	0	0	0	1	1	1	1	
YDR310C	0	0	0	0	1	1	1	1	1	0	0	0	
YDR311W	0	0	1	1	1	1	1	1	0	1	0	0	
YDR313C	0	1	1	1	1	1	1	0	0	0	0	0	
YDR316W	1	0	0	0	0	0	0	0	0	1	1	1	
YDR319C	1	1	1	1	1	1	1	0	0	0	0	0	
YDR320C	1	1	1	1	1	1	1	0	0	0	0	0	
YDR321W	0	0	0	0	0	0	0	1	1	0	0	0	
YDR322C-A	1	0	0	0	0	0	0	0	0	1	1	1	
YDR322W	1	0	0	0	0	0	0	0	0	1	1	1	
YDR323C	0	1	1	1	1	1	1	0	0	0	0	0	
YDR328C	0	1	1	1	1	1	1	0	0	0	0	0	
YDR329C	1	1	1	1	1	1	1	0	0	0	0	0	
YDR330W	0	1	1	1	1	1	1	0	0	0	0	0	
YDR331W	0	0	0	0	0	0	0	1	1	1	1	1	
YDR333C	0	0	1	0	0	1	0	0	1	1	0	0	
YDR337W	1	0	0	0	0	0	0	0	0	1	1	1	
YDR341C	0	0	0	0	0	0	0	1	1	0	0	0	
YDR342C	1	1	1	1	0	0	0	0	0	0	0	0	
YDR343C	0	1	1	1	1	0	0	0	0	0	0	0	
YDR347W	1	0	0	0	0	0	0	0	0	1	1	1	
YDR348C	1	0	0	0	0	0	0	1	1	1	1	1	
YDR350C	1	1	1	1	1	0	1	0	0	0	0	0	
YDR353W	1	0	0	0	0	0	0	1	1	1	1	1	
YDR356W	1	1	1	0	0	0	0	0	0	1	1	1	
YDR357C	0	1	1	1	1	1	0	0	0	0	0	0	
YDR359C	0	1	1	1	1	1	1	0	0	0	0	0	
YDR362C	0	0	0	0	0	0	0	0	1	1	1	1	
YDR368W	0	1	1	1	1	1	1	0	0	0	0	0	
YDR376W	1	0	0	0	0	0	0	0	1	1	1	1	
YDR377W	1	1	1	1	0	0	0	0	0	1	0	1	
YDR380W	1	1	1	1	1	1	0	0	0	0	0	0	
YDR381W	1	1	1	1	1	0	0	0	0	0	0	0	
YDR382W	0	0	0	0	0	0	0	1	1	1	1	0	
YDR383C	0	1	1	0	0	1	0	0	0	1	0	0	
YDR384C	0	1	1	1	1	1	0	0	0	0	0	0	
YDR388W	1	1	1	1	1	0	1	0	0	0	0	0	
YDR389W	1	1	1	0	0	0	0	0	0	0	1	1	
YDR395W	0	0	0	0	0	0	0	1	1	1	0	1	
YDR399W	0	0	0	0	0	0	0	1	1	0	0	1	
YDR400W	1	0	0	0	0	0	0	0	1	1	1	1	
YDR405W	1	1	0	0	0	0	0	0	0	1	1	1	
YDR409W	1	1	1	1	1	1	0	0	0	0	0	0	
YDR410C	0	0	0	0	0	1	0	1	1	1	0	0	
YDR414C	1	0	0	0	0	0	0	0	1	1	1	1	
YDR415C	1	0	0	0	0	0	0	1	1	1	1	0	
YDR424C	0	1	1	1	1	1	0	0	0	0	0	0	
YDR425W	1	1	1	1	1	1	1	0	0	0	0	0	
YDR428C	0	0	0	0	0	0	0	1	1	1	1	1	
YDR429C	0	0	0	0	0	0	0	1	1	1	0	0	
YDR430C	1	1	0	0	0	0	0	0	0	1	1	1	
YDR432W	0	0	0	0	0	0	0	1	1	1	0	0	
YDR433W	0	0	0	0	0	0	0	1	1	1	0	0	
YDR436W	0	1	1	1	1	1	0	0	0	0	0	0	
YDR439W	0	0	0	0	0	0	0	1	1	1	0	0	
YDR440W	1	0	0	0	0	0	0	0	1	1	1	1	
YDR441C	0	0	0	0	0	0	0	1	1	1	1	1	
YDR444W	1	1	0	0	0	0	0	0	1	1	1	1	
YDR452W	1	1	1	1	1	1	0	0	0	0	0	0	
YDR453C	1	1	1	1	1	1	1	0	0	0	0	0	
YDR460W	1	0	0	0	1	0	0	1	1	1	0	0	
YDR462W	1	1	0	0	0	0	0	0	1	1	1	1	
YDR463W	0	0	1	1	0	1	1	1	1	0	0	0	
YDR465C	0	0	0	0	0	0	0	1	1	0	0	0	
YDR477W	1	1	1	1	1	1	0	0	0	0	0	0	
YDR479C	1	1	1	1	1	1	0	0	0	0	0	0	
YDR480W	1	1	0	0	0	0	0	0	0	1	1	1	
YDR482C	1	0	0	0	0	0	0	1	1	0	0	0	
YDR483W	0	0	0	0	0	0	0	1	1	1	0	0	
YDR484W	1	1	1	0	0	0	0	0	1	1	1	1	
YDR485C	0	0	1	1	1	1	1	1	1	0	0	0	
YDR487C	1	0	0	0	0	0	0	1	0	0	1	1	
YDR488C	1	1	0	0	0	0	0	1	0	1	1	1	
YDR489W	0	0	0	0	0	0	0	1	1	1	1	0	
YDR490C	0	1	1	1	1	1	0	0	0	0	0	0	
YDR492W	0	1	1	0	1	1	1	1	1	1	0	0	
YDR497C	1	1	1	1	0	0	0	0	0	0	0	1	
YDR500C	0	0	0	0	0	0	0	1	1	1	0	0	
YDR501W	1	0	0	0	0	0	0	0	0	1	1	1	
YDR502C	1	0	0	0	0	0	0	0	1	0	1	1	
YDR503C	0	0	0	0	0	0	0	0	1	1	1	0	
YDR506C	1	0	1	1	1	1	1	1	0	0	0	0	
YDR507C	0	0	0	0	0	0	0	0	1	1	1	1	
YDR510W	1	1	1	0	0	0	0	0	0	1	1	1	
YDR513W	0	1	1	1	1	1	1	0	0	0	0	0	
YDR514C	0	0	0	0	0	0	0	1	1	0	1	1	
YDR515W	1	0	0	0	0	0	0	0	0	1	1	1	
YDR516C	1	1	0	0	0	0	0	0	0	1	0	1	
YDR523C	0	0	0	0	0	0	0	0	1	1	1	1	
YDR524C	0	0	0	0	0	0	0	0	1	1	1	1	
YDR527W	0	0	0	0	0	0	1	1	1	0	0	1	
YDR528W	0	0	0	0	0	0	0	0	1	1	1	1	
YDR529C	1	1	1	0	0	0	0	0	0	0	0	1	
YDR530C	1	1	0	0	0	0	0	0	1	1	1	1	
YDR533C	0	0	0	0	1	1	1	1	0	0	0	0	
YDR534C	1	1	1	1	1	1	0	0	0	0	0	0	
YDR538W	1	0	1	1	1	1	1	0	1	0	0	0	
YEL009C	0	1	1	1	0	1	0	0	0	0	0	0	
YEL013W	1	1	1	1	1	1	0	0	0	0	0	0	
YEL016C	1	0	0	0	0	0	0	0	0	1	1	1	
YEL017C-A	0	0	0	0	0	0	1	1	1	0	0	0	
YEL017W	1	1	1	1	0	0	0	0	0	0	1	0	
YEL019C	0	0	0	0	0	0	1	1	1	0	0	0	
YEL020W-A	1	0	0	0	0	0	0	0	0	1	1	1	
YEL026W	0	0	0	0	0	0	0	1	1	0	0	0	
YEL032W	0	0	0	0	0	0	0	1	1	1	0	0	
YEL036C	0	0	0	0	0	0	0	1	1	1	1	1	
YEL039C	0	1	1	1	1	1	1	0	0	0	0	0	
YEL041W	1	0	1	1	1	1	1	0	0	0	0	0	
YEL042W	0	0	0	0	0	0	0	1	1	1	1	1	
YEL046C	0	0	0	0	0	1	1	1	1	0	0	0	
YEL047C	1	1	1	0	0	0	0	0	0	1	1	0	
YEL055C	0	0	0	0	0	0	0	1	1	1	1	1	
YEL056W	1	0	1	0	0	0	0	0	1	1	1	1	
YEL060C	0	0	1	1	1	1	1	0	0	0	0	0	
YEL061C	1	1	1	0	0	0	0	0	0	1	1	1	
YEL063C	0	0	0	0	0	0	0	1	1	0	0	0	
YEL065W	1	0	0	0	0	0	0	0	1	0	0	1	
YEL066W	1	0	0	0	0	0	0	1	0	1	1	1	
YEL071W	1	0	0	0	0	0	0	0	1	1	1	1	
YEL072W	1	0	0	0	0	0	0	1	1	1	1	1	
YER001W	0	0	0	0	0	0	0	1	1	1	1	1	
YER002W	0	0	0	0	0	0	0	1	1	0	0	0	
YER003C	1	0	0	0	0	0	0	0	0	1	1	1	
YER004W	0	1	1	1	1	1	1	0	0	0	0	0	
YER007C-A	0	0	0	0	0	0	0	1	1	0	0	0	
YER009W	1	0	0	0	0	0	0	0	1	1	0	1	
YER010C	0	1	1	1	1	1	1	0	0	0	0	0	
YER011W	0	1	1	1	1	1	1	1	0	0	0	0	
YER015W	1	1	0	0	0	0	0	0	0	0	0	0	
YER016W	1	1	1	0	0	0	0	0	0	1	1	1	
YER017C	1	1	0	0	0	0	0	0	0	0	1	1	
YER018C	1	0	0	0	0	0	0	0	1	1	1	1	
YER019W	1	0	0	0	0	0	0	0	1	1	1	1	
YER023W	1	1	1	0	0	0	0	0	0	0	1	1	
YER025W	0	0	0	0	0	0	0	1	1	0	0	1	
YER026C	1	1	0	0	0	0	0	0	0	0	1	1	
YER028C	0	1	1	1	1	1	1	1	0	0	0	0	
YER032W	1	1	0	1	0	0	0	0	0	1	1	1	
YER037W	0	0	0	1	1	1	1	1	0	0	0	0	
YER040W	0	0	1	0	1	1	1	0	0	0	0	1	
YER043C	1	0	0	0	0	0	0	0	1	0	1	1	
YER044C	1	1	0	1	1	1	0	0	0	0	0	0	
YER045C	0	0	0	0	0	0	0	1	1	1	0	0	
YER048C	1	1	1	0	0	0	0	0	0	0	0	0	
YER052C	0	0	0	0	0	1	1	1	1	1	1	1	
YER053C	1	1	0	0	0	0	0	0	0	0	0	0	
YER054C	0	1	1	1	1	1	1	0	0	0	0	0	
YER056C	0	0	0	0	0	0	0	1	1	0	0	0	
YER062C	0	0	0	0	0	0	0	1	0	0	0	0	
YER063W	1	0	1	0	0	0	0	0	0	1	1	1	
YER064C	0	0	0	0	0	0	1	1	1	0	1	1	
YER065C	1	1	0	0	0	0	0	0	0	0	1	0	
YER066W	1	1	1	1	1	1	1	0	1	0	0	0	
YER069W	0	0	0	0	1	1	1	0	0	0	0	0	
YER070W	0	0	0	0	0	0	0	0	1	1	1	1	
YER073W	0	0	0	0	0	1	1	1	0	0	0	0	
YER077C	1	0	0	0	0	0	0	1	0	1	1	1	
YER078C	1	1	0	0	0	0	0	0	0	1	1	1	
YER079W	1	1	1	1	1	1	1	0	0	0	0	0	
YER082C	0	0	0	0	0	0	0	1	1	0	0	0	
YER086W	0	0	0	0	0	1	0	1	1	0	0	0	
YER087W	1	1	0	0	0	0	0	0	0	1	1	1	
YER088C	1	1	1	1	1	1	0	1	0	0	0	0	
YER089C	1	0	0	0	0	0	0	1	1	1	1	1	
YER090W	0	0	0	0	1	1	1	1	0	0	0	0	
YER091C	1	0	0	0	0	0	0	1	1	1	1	1	
YER094C	0	1	1	1	1	1	1	0	0	0	0	0	
YER095W	0	1	1	1	1	1	0	0	0	1	0	0	
YER098W	1	0	0	0	0	0	0	0	1	1	1	0	
YER099C	1	1	1	1	1	1	0	1	1	0	0	0	
YER100W	1	1	1	1	1	1	0	0	0	0	0	0	
YER103W	0	0	0	1	1	1	1	0	0	0	0	0	
YER104W	1	1	1	1	0	1	1	0	0	0	0	0	
YER106W	0	0	0	1	1	1	1	1	0	1	0	0	
YER107C	1	1	1	0	0	0	0	0	1	1	1	0	
YER110C	0	0	0	0	0	0	0	1	1	0	0	1	
YER112W	0	1	1	1	0	0	0	0	1	0	0	0	
YER113C	0	1	0	0	0	0	0	1	1	1	1	1	
YER115C	0	1	1	1	1	1	1	0	0	0	0	0	
YER116C	0	1	0	1	1	1	1	1	0	0	0	0	
YER118C	0	0	0	0	0	0	0	1	1	1	1	1	
YER122C	0	0	0	0	0	0	0	1	1	1	1	1	
YER124C	0	0	1	1	1	1	0	0	0	0	0	0	
YER125W	1	1	1	1	0	1	0	0	1	1	0	0	
YER127W	0	0	0	0	0	0	0	1	1	0	0	0	
YER131W	0	0	0	0	0	0	0	1	1	1	0	1	
YER132C	1	0	0	0	0	0	1	1	1	1	0	0	
YER136W	1	1	1	1	0	1	1	0	0	0	0	0	
YER142C	1	1	1	1	1	1	1	0	0	0	0	0	
YER143W	0	1	1	1	1	1	1	0	0	0	0	0	
YER144C	0	1	1	1	1	1	1	0	0	0	0	0	
YER145C	0	0	0	0	0	0	0	0	1	1	1	1	
YER146W	0	1	0	0	0	0	0	0	1	1	1	1	
YER148W	0	0	0	0	0	0	0	1	1	0	0	0	
YER149C	0	0	0	0	0	0	0	1	1	1	1	1	
YER150W	0	1	0	1	1	1	0	0	0	0	0	0	
YER154W	1	0	0	0	0	0	0	0	1	1	1	1	
YER156C	0	0	0	0	0	0	0	1	1	0	1	1	
YER157W	1	0	0	0	0	0	0	1	1	1	1	1	
YER158C	0	0	0	0	0	0	0	1	1	1	1	0	
YER161C	1	1	1	0	0	0	0	0	1	1	0	0	
YER162C	0	1	1	1	0	1	1	1	1	0	0	0	
YER163C	1	0	0	0	0	0	0	0	1	1	1	1	
YER164W	1	1	1	0	0	0	0	0	1	0	0	0	
YER165W	0	0	0	0	0	0	0	1	1	0	0	0	
YER167W	0	0	1	1	1	1	1	1	0	0	0	0	
YER178W	0	1	1	1	1	0	0	0	0	0	0	0	
YER179W	1	1	1	1	1	0	1	0	0	0	0	0	
YER182W	1	1	0	0	0	0	0	0	0	1	0	1	
YER188W	1	1	0	0	0	0	1	0	0	0	1	1	
YFL007W	0	0	1	1	1	1	1	0	0	0	0	0	
YFL008W	1	0	0	0	0	0	0	0	1	1	1	1	
YFL010C	1	0	0	0	0	0	0	1	1	1	1	1	
YFL014W	0	1	1	1	1	0	1	0	0	0	0	0	
YFL017C	1	1	0	0	0	0	0	0	0	0	1	1	
YFL021W	0	0	1	1	0	0	0	0	1	0	0	0	
YFL022C	0	0	0	0	0	0	0	1	1	1	0	1	
YFL024C	0	1	1	1	1	1	1	0	0	0	0	0	
YFL025C	1	0	0	0	0	0	0	0	1	1	1	1	
YFL027C	0	1	1	1	1	1	1	1	0	0	0	0	
YFL030W	1	1	0	0	0	0	0	0	0	0	1	0	
YFL033C	1	1	1	1	0	1	1	0	0	0	0	0	
YFL036W	1	0	0	0	0	0	0	0	0	1	1	1	
YFL037W	1	1	0	0	0	0	0	0	0	0	1	1	
YFL039C	1	1	1	0	0	0	0	0	0	0	0	0	
YFL041W	1	1	0	0	0	0	0	0	1	1	1	1	
YFL042C	1	1	1	1	1	1	1	0	0	0	0	0	
YFL045C	1	0	0	0	0	0	0	0	1	1	1	1	
YFL047W	1	0	0	0	0	0	0	0	1	1	1	1	
YFL052W	1	0	0	0	0	0	0	0	1	1	1	1	
YFL054C	1	1	0	1	0	1	0	0	0	0	0	0	
YFL056C	1	1	1	1	0	0	1	0	0	0	1	1	
YFL062W	0	1	0	1	1	1	0	0	0	0	0	0	
YFR003C	1	1	1	1	1	1	1	0	0	0	0	0	
YFR004W	0	1	1	0	1	0	1	0	0	0	0	0	
YFR008W	0	1	1	1	1	1	1	0	0	0	0	0	
YFR009W	0	0	0	0	0	0	0	1	1	1	1	1	
YFR011C	1	0	0	0	0	0	0	0	0	1	1	1	
YFR015C	1	1	0	1	0	0	0	0	0	0	0	0	
YFR016C	0	0	0	0	0	0	0	0	1	1	1	1	
YFR017C	0	1	1	1	1	1	0	0	0	0	0	0	
YFR019W	1	1	1	1	1	1	0	0	0	0	1	0	
YFR024C-A	1	1	1	0	0	0	0	0	0	0	0	0	
YFR026C	1	1	0	0	0	0	0	0	1	1	1	1	
YFR027W	1	1	0	0	0	0	0	0	1	1	1	1	
YFR028C	1	1	1	0	0	0	0	1	1	1	1	0	
YFR030W	1	0	0	0	0	0	0	1	1	1	1	1	
YFR031C	1	0	0	0	0	0	0	0	0	1	1	1	
YFR034C	1	0	0	0	0	0	0	1	1	1	1	1	
YFR036W	0	0	1	0	0	0	1	1	1	0	0	0	
YFR042W	0	1	0	0	0	0	0	0	1	1	1	0	
YFR044C	0	1	0	1	0	0	0	0	0	0	0	0	
YFR045W	1	1	0	0	0	0	0	0	0	1	1	1	
YFR046C	1	1	0	0	0	0	0	0	1	1	1	1	
YFR049W	1	1	1	0	0	0	0	0	0	1	1	1	
YFR050C	0	1	1	1	1	1	0	0	0	0	0	0	
YFR051C	1	0	0	0	0	0	0	0	1	1	1	1	
YFR053C	1	1	0	0	0	0	0	0	0	0	0	0	
YGL001C	1	0	0	0	0	0	0	0	1	1	1	1	
YGL006W	1	1	1	1	1	1	1	0	0	0	0	0	
YGL008C	1	0	0	0	0	0	0	1	1	1	1	1	
YGL009C	0	0	0	0	0	0	0	1	1	1	1	1	
YGL010W	0	1	1	1	1	1	1	0	0	0	0	0	
YGL012W	0	0	0	0	0	0	0	0	1	1	1	1	
YGL016W	1	1	0	0	0	0	0	0	1	1	1	1	
YGL017W	0	1	0	1	1	1	1	1	0	0	0	0	
YGL021W	1	1	1	1	0	0	0	0	0	0	0	1	
YGL022W	1	1	0	0	0	0	0	0	0	1	1	1	
YGL027C	1	0	0	0	0	0	0	0	0	1	1	1	
YGL028C	0	0	1	1	1	1	0	0	0	0	0	0	
YGL032C	1	1	1	1	1	1	1	0	0	0	0	0	
YGL035C	1	1	1	0	0	1	1	0	0	0	0	0	
YGL036W	0	1	1	1	1	1	1	0	0	0	0	0	
YGL037C	0	1	1	1	1	1	1	0	0	0	0	0	
YGL040C	1	0	0	0	0	0	0	0	0	1	1	1	
YGL044C	0	0	0	0	1	0	1	1	1	0	0	1	
YGL047W	0	1	1	1	1	1	1	0	0	0	0	0	
YGL049C	1	0	0	0	0	0	0	1	1	1	1	1	
YGL051W	1	1	0	0	1	1	1	1	0	0	0	0	
YGL053W	1	1	1	1	1	1	1	0	0	0	0	0	
YGL055W	0	1	1	0	0	0	1	0	0	0	0	0	
YGL061C	1	0	0	0	0	0	0	0	1	1	1	1	
YGL062W	1	0	0	0	0	0	0	0	0	1	1	1	
YGL063W	1	0	0	0	0	0	0	0	1	1	1	1	
YGL064C	1	0	0	0	0	0	0	0	1	1	1	1	
YGL065C	1	0	0	0	0	0	0	0	1	1	1	1	
YGL068W	1	0	0	0	0	0	0	0	0	1	1	1	
YGL071W	1	0	0	0	0	0	0	0	1	1	1	1	
YGL073W	0	1	1	1	1	1	1	0	0	0	0	0	
YGL079W	0	0	0	1	0	1	1	1	0	1	0	0	
YGL081W	0	1	0	1	1	1	1	0	0	0	0	0	
YGL084C	1	1	0	1	1	0	0	0	0	1	1	1	
YGL087C	1	1	1	1	1	1	1	0	0	0	0	0	
YGL090W	0	0	0	0	1	1	1	1	0	1	0	0	
YGL092W	1	0	0	0	0	0	0	1	1	1	1	1	
YGL093W	1	1	0	1	0	0	0	0	0	1	1	1	
YGL096W	0	1	1	1	1	1	1	0	0	0	0	0	
YGL097W	1	0	0	0	0	0	0	1	1	1	1	1	
YGL098W	1	0	0	0	0	1	0	0	1	1	1	1	
YGL104C	1	1	1	1	1	1	1	0	0	0	0	0	
YGL115W	1	1	0	0	0	0	0	0	0	1	1	1	
YGL116W	1	1	1	1	1	0	0	0	0	0	0	0	
YGL117W	0	0	0	0	1	1	1	0	0	0	0	0	
YGL120C	0	0	0	0	0	0	0	1	1	0	0	0	
YGL121C	0	0	0	1	1	1	1	1	0	0	0	0	
YGL126W	1	1	1	1	1	0	1	1	0	0	0	0	
YGL129C	1	1	0	0	0	0	0	0	0	1	1	1	
YGL131C	1	0	0	1	0	0	0	1	1	1	1	0	
YGL132W	1	1	1	0	1	0	1	1	0	1	0	0	
YGL133W	0	0	0	0	0	1	1	1	0	0	1	0	
YGL137W	1	1	1	0	0	0	0	0	0	1	1	1	
YGL141W	0	1	1	1	1	1	1	0	0	0	0	0	
YGL143C	1	0	0	0	0	0	0	0	0	1	1	1	
YGL151W	0	1	0	0	0	1	1	0	0	1	1	1	
YGL153W	1	1	1	1	1	0	1	0	0	0	0	0	
YGL154C	1	1	1	0	1	1	1	0	0	0	0	0	
YGL155W	1	0	0	0	0	0	1	1	0	1	1	0	
YGL156W	0	1	1	1	1	1	1	0	0	0	0	0	
YGL161C	1	1	1	1	1	1	1	0	0	0	0	0	
YGL170C	0	1	1	1	1	1	0	0	0	0	0	0	
YGL172W	1	0	1	0	0	0	1	1	1	1	1	0	
YGL174W	0	0	0	0	0	0	0	1	1	1	1	0	
YGL177W	0	0	0	0	0	0	0	1	1	1	0	1	
YGL178W	0	0	0	0	0	0	0	1	1	1	1	0	
YGL179C	1	1	1	0	0	0	0	0	0	1	1	0	
YGL180W	0	0	0	1	1	1	1	0	0	0	0	0	
YGL184C	0	0	0	0	0	1	1	1	1	0	0	0	
YGL187C	1	1	0	0	0	0	0	0	0	0	1	1	
YGL190C	0	1	1	1	1	1	1	0	0	0	0	0	
YGL192W	1	1	1	1	1	1	1	0	0	0	0	0	
YGL195W	1	0	0	0	0	0	0	0	1	1	1	1	
YGL197W	1	1	1	1	1	1	1	0	0	0	0	0	
YGL200C	1	0	0	0	0	0	0	0	0	1	1	1	
YGL201C	0	0	0	0	1	0	1	1	1	1	0	0	
YGL202W	0	0	0	0	0	0	0	1	1	1	1	0	
YGL205W	0	1	1	1	0	0	0	0	0	0	0	0	
YGL206C	1	1	1	1	1	0	0	0	0	1	1	0	
YGL208W	1	1	1	1	0	0	0	0	0	0	0	0	
YGL225W	0	0	0	0	0	0	0	1	1	1	1	1	
YGL226W	1	1	0	0	0	0	0	0	0	1	1	1	
YGL227W	1	1	1	1	1	1	1	0	0	0	0	0	
YGL229C	1	1	1	0	0	0	0	0	0	0	0	0	
YGL230C	1	0	0	1	0	0	0	0	0	1	1	1	
YGL233W	1	1	1	1	1	1	0	0	0	0	0	0	
YGL234W	0	0	0	0	0	0	0	0	1	1	1	0	
YGL236C	1	0	0	0	0	0	0	0	1	1	1	1	
YGL239C	0	0	1	1	1	1	1	1	1	0	0	0	
YGL240W	0	0	0	1	1	1	1	1	0	0	0	0	
YGL241W	0	1	0	1	0	1	0	0	1	1	1	1	
YGL247W	0	1	0	1	1	1	1	0	1	0	0	0	
YGL250W	1	1	1	1	1	1	1	0	0	0	0	0	
YGL252C	1	1	1	0	0	0	1	0	0	0	0	0	
YGL253W	1	0	0	0	0	0	0	0	0	1	1	1	
YGL259W	1	1	0	1	0	0	0	0	0	0	0	0	
YGR005C	1	0	0	0	0	0	0	0	1	1	1	1	
YGR010W	1	1	1	1	1	1	1	0	0	0	0	0	
YGR014W	1	0	0	0	0	0	0	0	0	1	1	1	
YGR017W	1	0	0	0	0	0	0	1	1	1	1	1	
YGR020C	0	0	0	0	0	0	0	1	1	1	1	0	
YGR023W	1	1	0	0	0	0	0	0	0	0	0	0	
YGR028W	1	0	0	0	0	0	0	0	0	1	1	1	
YGR030C	1	1	1	1	1	1	1	0	0	0	0	0	
YGR033C	0	1	1	1	1	1	1	0	0	0	0	0	
YGR038W	1	1	0	0	0	0	0	0	1	0	1	0	
YGR040W	1	0	0	0	0	0	0	1	1	1	1	1	
YGR041W	0	1	1	1	1	1	0	0	0	0	0	0	
YGR045C	1	1	1	1	1	1	1	0	0	0	0	0	
YGR048W	1	1	0	0	0	1	1	0	0	0	0	0	
YGR049W	0	1	1	0	1	0	1	1	1	0	0	0	
YGR050C	1	1	1	1	1	1	1	0	0	0	0	0	
YGR052W	0	1	1	1	1	1	1	0	0	0	0	0	
YGR054W	0	0	0	0	0	0	0	1	1	1	1	0	
YGR055W	0	0	0	0	0	0	0	1	1	0	0	0	
YGR059W	0	0	0	1	1	1	1	0	0	0	0	0	
YGR060W	0	0	0	1	1	1	1	1	0	0	0	0	
YGR062C	1	0	0	0	0	0	0	0	1	1	1	1	
YGR065C	1	0	0	0	0	0	0	0	0	1	1	1	
YGR066C	0	0	0	0	1	1	1	1	0	0	0	0	
YGR067C	1	1	0	0	0	0	0	0	0	0	0	0	
YGR068C	0	0	0	0	0	0	0	1	1	0	0	0	
YGR069W	1	1	1	1	0	0	0	0	0	0	0	0	
YGR070W	1	1	1	1	1	1	1	0	0	0	0	0	
YGR076C	1	0	0	0	0	0	0	0	0	1	1	1	
YGR077C	1	1	1	1	1	1	1	0	0	0	0	0	
YGR078C	0	0	0	0	0	0	0	1	1	0	1	0	
YGR079W	0	0	0	0	0	0	1	1	0	0	0	0	
YGR082W	1	0	0	0	0	0	0	0	0	1	1	1	
YGR084C	1	1	0	0	0	0	0	0	0	1	1	1	
YGR085C	0	0	0	0	0	0	0	1	1	1	0	0	
YGR086C	0	1	1	1	1	0	1	0	0	0	0	0	
YGR087C	0	0	0	0	0	1	1	1	1	0	0	0	
YGR088W	0	1	1	1	1	1	1	0	0	0	0	0	
YGR090W	0	0	0	0	0	0	0	1	1	0	0	0	
YGR092W	1	1	1	1	0	0	0	0	1	0	0	0	
YGR094W	1	0	0	0	0	0	0	1	1	1	1	1	
YGR095C	0	0	0	0	0	0	0	1	1	0	0	0	
YGR097W	0	0	0	0	1	1	1	1	1	0	0	0	
YGR098C	1	0	0	0	0	0	0	0	0	1	1	1	
YGR099W	1	0	0	0	0	0	0	0	0	1	1	1	
YGR101W	1	1	0	0	0	0	0	0	1	1	1	1	
YGR102C	1	1	1	0	0	1	1	1	0	0	0	0	
YGR108W	1	1	1	0	0	0	0	0	0	0	1	1	
YGR117C	0	1	1	1	1	1	1	0	0	0	0	0	
YGR121C	0	0	0	0	0	0	0	1	1	0	0	0	
YGR123C	0	0	0	0	0	0	0	1	1	0	1	1	
YGR124W	0	0	0	0	0	0	0	1	1	1	1	1	
YGR125W	0	0	0	0	0	0	0	1	1	1	0	0	
YGR126W	1	1	0	1	0	1	1	0	0	0	0	0	
YGR129W	1	0	0	0	0	1	1	1	0	0	0	1	
YGR130C	0	1	1	1	1	1	1	0	0	0	0	0	
YGR132C	1	1	0	0	0	0	0	0	0	0	0	0	
YGR133W	1	1	0	0	1	1	1	1	0	0	0	0	
YGR136W	1	1	0	0	0	0	0	1	1	1	0	0	
YGR140W	1	0	0	0	0	0	0	0	0	1	1	1	
YGR142W	0	0	0	1	1	1	1	0	0	0	0	0	
YGR145W	0	0	0	0	0	0	0	1	1	0	0	0	
YGR146C	0	1	0	1	1	1	1	0	0	0	0	0	
YGR148C	0	0	0	0	0	0	0	1	1	1	1	0	
YGR149W	0	1	1	1	1	0	1	0	0	0	0	0	
YGR150C	1	1	0	0	0	0	0	0	0	1	1	1	
YGR151C	0	0	0	0	0	0	0	1	1	1	1	0	
YGR152C	0	0	0	0	0	0	0	1	1	1	1	1	
YGR153W	0	0	0	0	0	0	0	0	1	1	1	1	
YGR155W	0	0	0	0	0	0	0	1	1	0	1	1	
YGR156W	1	1	1	0	0	0	0	0	1	1	1	0	
YGR157W	1	0	1	1	1	0	0	0	0	0	1	1	
YGR159C	0	0	0	0	0	0	0	1	1	0	0	0	
YGR161C	0	0	0	0	1	1	1	0	0	0	0	0	
YGR163W	1	0	0	0	0	0	0	0	1	1	1	1	
YGR165W	1	0	0	0	0	0	0	0	0	1	1	1	
YGR166W	0	0	0	0	0	0	0	1	1	1	1	1	
YGR167W	1	1	1	0	0	0	0	0	0	0	1	0	
YGR169C	1	0	0	0	0	0	0	1	1	1	1	1	
YGR172C	1	0	0	0	0	0	0	0	1	1	1	1	
YGR173W	0	0	0	0	0	0	1	1	1	1	1	0	
YGR174C	1	1	0	0	0	0	0	0	0	0	1	1	
YGR175C	0	0	0	1	0	1	1	1	0	0	0	0	
YGR177C	1	1	0	0	0	0	0	0	1	1	1	1	
YGR179C	1	1	0	0	0	0	0	0	0	1	1	1	
YGR180C	0	1	0	0	1	1	1	1	0	0	0	0	
YGR181W	1	1	0	0	0	0	0	0	0	1	1	1	
YGR189C	0	1	1	1	0	0	0	0	0	1	0	0	
YGR191W	0	0	0	0	0	0	0	1	1	0	0	0	
YGR193C	1	1	1	1	0	0	0	0	0	0	0	0	
YGR194C	1	1	1	0	0	0	0	0	0	0	1	0	
YGR198W	1	0	0	0	0	0	0	1	1	1	1	1	
YGR199W	1	0	0	0	0	0	0	0	0	1	1	1	
YGR201C	1	1	1	1	1	1	1	1	0	0	0	0	
YGR202C	1	0	0	0	0	1	1	0	0	0	1	1	
YGR203W	0	1	1	1	1	1	0	0	0	0	0	0	
YGR205W	1	1	1	1	0	0	0	0	0	0	0	0	
